index,solution,solute,'det_sv_NdUnfilled','det_sv_NfUnfilled','det_sv_NUnfilled','AVE_sv_NsUnfilled','AVE_sv_NfUnfilled','AVE_sv_NUnfilled','AVE_sv_GSmagmom','AVE_sv_frac_pValence','AVE_sv_frac_dValence','AVE_sv_EA（wiki)','AVE_Electrochemical weight equivalent_sv','reci_det_sv_MeltingT','reci_det_sv_EA（wiki)','reci_det_sv_Volume','reci_det_Electrochemical weight equivalent_sv','reci_det_Electronegativity absolute_sv','reci_det_Radii pseudo-potential (Zunger)_sv','reci_det_sv_nw','reci_det_Energy cohesive (Brewer)_sv','reci_det_Enthalpy of vacancies (Miedema)_sv','reci_det_Nuclear charge effective (Slater)_sv','reci_ave_sv_EA（wiki)','reci_ave_sv_R_ionic(wiki)','reci_ave_sv_Ve','reci_ave_Electrochemical weight equivalent_sv','reci_ave_Charge nuclear effective (Clementi)_sv','reci_ave_Distance from valence electron (Schubert)_sv','reci_ave_Electronegativity (Martynov&Batsanov)_sv','reci_ave_Electronegativity absolute_sv','reci_ave_Radii pseudo-potential (Zunger)_sv','reci_ave_Enthalpy of vacancies (Miedema)_sv','reci_ave_Nuclear charge effective (Slater)_sv','exp_det_sv_CovalentRadius','exp_det_sv_Electronegativity（Pauling scale）','exp_det_sv_NsValence','exp_det_sv_NdValence','exp_det_sv_NsUnfilled','exp_det_sv_NpUnfilled','exp_det_sv_NdUnfilled','exp_det_sv_NUnfilled','exp_det_sv_GSmagmom','exp_det_sv_frac_sValence','exp_det_sv_frac_pValence','exp_det_sv_frac_dValence','exp_det_sv_frac_fValence','exp_det_sv_EA（wiki)','exp_det_sv_Ionic energy/ev','exp_det_sv_R_ionic(wiki)','exp_det_Phi_sv','exp_det_Electrochemical weight equivalent_sv','exp_det_Atomic electron scattering factor at 0.5_sv','exp_det_Charge nuclear effective (Clementi)_sv','exp_det_Compression modulus_sv','exp_det_Distance from core electron (Schubert)_sv','exp_det_Distance from valence electron (Schubert)_sv','exp_det_Electronegativity (Alfred-Rochow)_sv','exp_det_Electronegativity (Martynov&Batsanov)_sv','exp_det_Electronegativity absolute_sv','exp_det_Radii pseudo-potential (Zunger)_sv','exp_det_sv_nw','exp_det_Energy cohesive (Brewer)_sv','exp_det_Nuclear charge effective (Slater)_sv','cmax','MA',ev_ratio,sf,N_sv,N_so,sv_Volume,so_Volume
69,Ce,La,0,-13,-13,0,6.5,15.5,0,0,0.29165,0.56,0.48195,-9.55E-05,0.063795853,-0.002155486,0.017996186,-0.010752688,0.102453102,0.018040121,-0.007767835,0,0,1.786283892,0.861403769,0.098599776,2.07E+00,1.00E-01,0.414944904,0.824915825,0.327956989,0.273448773,0.008333333,0.350877193,1.030454534,0.980198673,1,1,1,1,1,2.26E-06,1,1.181399792,1,1.08686782,0.778800783,9.80E-01,1.04E+00,1.022243784,0.990049834,0.995828724,0.970445534,0.225372656,1.004008011,1.11627807,1.02020134,1.02020134,1.284025417,1.11,0.241714017,0.951,1.16,1,25,-2.85E-04,1.01897,10.05,58,57,34.37,37.12
129,Er,Gd,9,5,14,0,4.5,9,0,0,0.05,0.2245,0.56043,6.55E-05,4.094141868,-0.002425595,0.11882665,0,-0.019727618,0.027337343,-0.062405474,0,0,5.252199139,0.949258786,0.379517081,1.786320262,1.20E-01,0.457783365,0.871212121,0.303030303,0.265618285,0.008333333,0.350877193,1.072508181,0.960789439,1,2.718281828,1,1,8103.083928,1202604.284,1,1.058761681,1.00E+00,1.105170918,0.854618593,0.839457021,1.04E+00,1.049170655,0.980198673,0.963406344,0.878095431,0.771051586,0.972388367,1.072508181,1.072508181,1,0.904837418,1,1.323129812,0.913931185,2.339646852,1,25,-9.26E-04,1.01954,10.14,68,64,30.64,33.1
394,W,V,1,0,1,0,0,6.5,0,0,0.4,0.672,0.211695,0.000187449,0.670059916,0.008954627,6.322964851,0.050505051,0.045891921,0.058123306,0.076,0.00245,0.073145246,1.560129804,1.162634409,0.8110301,6.308214544,0.151163028,0.64389234,0.504554834,0.252525253,0.388576673,0.005225806,0.26645768,0.914,0.48190899,1,0.368,1,1,2.718281828,2.718281828,1,1.349858808,1,1.491824698,0.496585304,0.74931187,0.3269984,1.14,0.577,0.808811009,0.160413568,0.007673365,0.19928885,0.941764534,1.11627807,1.05,1.54,0.449328964,0.737123374,0.219,0.02759833,0.349937749,30,0.18809,1.02089,-10.6,74,23,15.85,13.88
110,Cu,Co,3,0,2,0.5,0,2,0.77425,0,0.84345,0.94902,0.317385,-0.000170891,0.700775452,0.005173255,0.238494414,0.009343854,0.004853427,-0.127898245,-0.058742518,-0.002592593,0.018315018,1.159593248,1.182361942,0.870017029,3.15525425,1.75E-01,0.634674923,0.753660637,0.227886213,0.492622792,0.008703704,0.247252747,0.941764534,0.980198673,2.718281828,0.049787068,0.367879441,1,20.08553692,7.389056099,4.704408275,1.140309823,1,0.876954649,1,0.563538289,9.17E-01,0.886920437,1.915540829,0.976295473,0.923116346,0.771051586,1.722884636,0.66365025,0.244143283,0.951229425,1.896480879,0.835,0.980198673,8.85,2.459603111,0.740818221,15,2.13E-01,1.02099,-3.78,29,27,11.81,11.13
390,W,Pt,-5,0,-4,0.5,0,4,0,0,0.2875,1.47068,0.412,0.000219224,-0.754533755,0.003133683,-1.169587906,-0.048701299,0.004739657,0.0086709,0.058873326,0.00225,0.017028523,0.847832968,1.156914894,1.425612603,2.56E+00,9.73E-02,0.487654321,0.541109714,0.202922078,0.368000542,0.005125,0.238399319,0.771051586,9.23E-01,0.367879441,148.4131591,2.718281828,1,0.006737947,0.018315639,1,0.943366895,1.00E+00,1.191246217,0.889852109,3.701877043,2.99E+00,1.150273799,2.339646852,1.206821447,1.138828383,2.459603111,0.638266099,1.4,5.697343423,1.040810774,1.127496852,3.32,0.965605416,0.748,0.046887695,0.740818221,4,-1.56E-02,1.02122,-2.71,74,78,15.85,15.1
288,Pt,Cu,-1,0,-1,1,0,1.5,0,0,0.64205,1.68,0.41758,0.000246642,0.338639431,0.01844884,1.058862831,0.044642857,0.119825708,0.137160444,0.115,0.00375,-0.008818342,0.639885807,1.081365443,1.260403227,2.506575628,1.32E-01,0.350399419,0.724743068,0.200892857,0.430283224,0.008125,0.242504409,0.961,6.84E-01,1,2.72,1,1,0.367879441,0.367879441,1,1.05E+00,1.00E+00,1.70591223,0.558053747,0.410935094,0.291615245,0.97,0.301,0.838282603,0.180865793,0.007372488,0.243411951,0.869358235,0.501576069,1.36,0.436,0.326,0.516851334,0.0854,0.095369162,1.161834243,38,1.84E+00,1.02146,-20.11,78,29,15.1,11.81
93,Cr,Co,-2,0,-3,0.5,0,4.5,0.77425,0,0.80555,0.66905,0.19761,0.000106895,0.030340823,0.006513926,-7.857637027,-0.036259065,0.085213439,-0.006483029,-0.016112006,-0.000925926,-0.042097206,1.494810563,1.207624036,0.654311579,7.20331997,1.87E-01,0.814536341,0.540697674,0.250687672,0.452442785,0.00787037,0.27745886,0.878095431,1.25E+00,2.718281828,7.389056099,0.367879441,1,0.135335283,0.049787068,4.704408275,1.057069017,1,0.946012024,1,0.986511792,2.39E+00,0.923116346,1.568312185,1.240556414,1.127496852,1.568312185,1.013084867,0.878095431,0.826959134,1.150273799,0.755783741,1.79,0.65704682,1.197217363,1.336427488,1.733253018,25,1.04E-02,1.02264,-5.15,24,27,12,11.13
134,Fe,Cr,1,0,2,0.5,0,5,1.05535,0,0.79165,0.414538,0.64137,-9.35E-05,-5.046241495,-0.001628434,10.29385228,0.022511786,-0.064097584,0.012870013,0.010257579,0.00119,0.031840796,4.002760899,1.24137931,0.589847069,5.99E+00,1.90E-01,0.806974332,0.549401198,0.257561312,0.441884857,0.007738095,0.282587065,1.072508181,0.843664817,0.367879441,0.367879441,2.718281828,1,2.718281828,7.389056099,0.12115313,0.920075083,1,1.08686782,1,1.686413357,3.21E-01,1.127496852,0.755783741,0.331847418,0.923116346,0.740818221,1.243587068,1.11627807,1.185304851,0.923116346,1.390968128,0.711770323,1.390968128,0.691,0.835270211,0.670320046,9,-0.00314,1.0236,4.36,26,24,11.77,12
409,Zr,Ti,0,0,0,0,0,8,0,0,0.5,0.25441,0.180205,4.53E-05,10.93004323,0.013683438,3.827116656,0.015129798,0.033614598,-0.072242572,0.046185567,0.000784,-0.015873016,7.772997979,1.081395349,0.19926202,6.145108768,0.18125382,0.531345135,0.562934851,0.282290174,0.3707896,0.00627451,0.325396825,0.860707976,1.23367806,1,1,1,1,1,1,1,1,1,1,1,0.699254858,1.214339126,1.15,1.419067549,0.893838651,0.486752256,0.195929574,1.243587068,0.93239382,0.860707976,1.105170918,1.173510871,0.826959134,0.782704538,2.03,0.246596964,1.161834243,10,0.25529,1.02401,-22.33,40,22,23.27,17.65
339,Sn,In,0,0,1,0,0,4.5,0,0.1099,0.74175,0.747995,0.35196,3.47E-04,1.705485345,0.002074553,-0.729286066,0.090022506,-0.044110016,0.098684211,0.078354059,0.00173913,0.02300885,1.751966642,1.134324532,0.501730332,2.89E+00,1.14E-01,0.434782609,0.572705913,0.277569392,0.509859886,0.020869565,0.188495575,1.030454534,8.35E-01,1,1,1,2.718281828,1,2.718281828,1,1.010959621,0.936130864,1.056434966,1,0.482801347,0.210653642,1.11627807,0.778800783,1.092971354,0.960789439,0.532591801,0.497082137,1.083287068,1,0.794533603,0.778800783,0.301194212,1.185304851,0.740818221,0.537944438,0.522045777,6,0.03365,1.02416,-3.14,50,49,27.65,26.15
99,Cr,Rh,-3,0,-3,1,0,4.5,0,0,0.8611,0.909365,0.178,-1.17E-05,-0.604665307,-0.010711692,-7.381341439,-0.036259065,-0.013010669,-0.009563955,-0.069989396,-0.00227,-0.042097206,1.177307498,1.195830656,0.576797386,7.441467764,1.63E-01,0.779165656,0.501256281,0.250687672,0.403330731,0.00719697,0.27745886,1.030454534,1.858928042,1,20.08553692,1,1,0.049787068,0.049787068,1,0.945917427,1,1.057174729,1,1.595281165,1.998506197,0.937067463,2.117000017,1.193368523,2.247907987,12.30493006,2.232227576,0.942,0.913931185,0.895834135,0.990049834,1.786038431,1.083287068,1.31,5.206979827,1.733253018,15,-0.04065,1.02458,17.57,24,45,12,13.77
202,Mo,MM,-2,0,-3,0.5,0,4.5,0,0,0.5688,1.15583,0.333,1.98E-05,-0.698911626,0.006536505,-4.032402548,-0.071225071,0.012870445,-0.017048043,-0.002535347,0.000263,-0.033444816,0.988694863,1.212165736,1.005853376,4.015161814,1.19E-01,0.74569156,0.525111638,0.220797721,0.374082281,0.005131579,0.273132664,0.878095431,1.040810774,2.718281828,7.389056099,0.367879441,1,0.135335283,0.049787068,1,0.923393323,1.00E+00,0.589193869,1.838040392,2.263834371,6.518015771,0.99,2.459603111,1.397185701,3.221992639,36.23407593,2.281880765,0.896,0.802518798,1.284025417,0.93239382,4.48,0.91210515,1.79,1.127496852,1.568312185,7,6.78E-02,1.02493,-6.98,42,77,15.58,14.14
121,Cu,Pt,1,0,1,1,0,1.5,0,0,0.64205,1.68044,0.41758,-0.000246642,-0.338639431,-0.01844884,-1.058862831,-0.044642857,-0.119825708,-0.137160444,-0.115300075,-0.00375,0.008818342,0.639885807,1.081365443,1.260403227,2.506575628,1.32E-01,0.350399419,0.724743068,0.200892857,0.430283224,0.008125,0.242504409,1.040810774,1.462284589,1,0.367879441,1,1,2.718281828,2.718281828,1,0.951990713,1,0.58619663,1.791942093,2.433474326,3.429176003,1.03,3.32,1.192915129,5.528961478,135.6394144,4.108261721,1.150273799,1.993715533,0.733446956,2.29331874,3.06,1.934792334,11.7,10.48556972,0.860707976,40,-1.44E+00,1.02606,31.19,29,78,11.81,15.1
120,Cu,Pd,0,0,-1,0.5,0,0.5,0,0,0.95455,0.89896,0.3029,-0.000189471,0.969710762,-0.016739222,0.581676192,0.001504815,-0.082032813,-0.099873134,-0.029463543,-0.002592593,0.008818342,1.294060903,1.234382056,0.805379364,3.32684514,1.49E-01,0.352328431,0.703347578,0.223966693,0.449179672,0.008703704,0.242504409,1.072508181,1.349858808,0.367879441,1,0.367879441,1,1,0.367879441,1,0.913109017,1,1.095159484,1,0.509849344,1.841388672,0.835270211,2.718281828,0.948417948,1.915540829,7.389056099,1.549604907,1.127496852,1.915540829,0.670320046,2.718281828,0.97,1.506817785,4.39,1.491824698,0.860707976,31,-7.73E-01,1.02664,27.96,29,46,11.81,14.72
29,Al,Zn,0,0,-5,0,0,2.5,0,0.16665,0.41665,-0.083585,0.21596,0.000372396,-3.977042565,0.005375834,-7.782278317,-0.084878422,-0.065100032,0.064412238,0.44575549,0.004126984,-0.055829228,0.321854616,1.308922559,0.484062288,6.843081537,2.07E-01,0.475000563,0.652100271,0.267158312,0.564464909,0.017936508,0.257799672,1.010050167,1.040810774,1,22026.46579,1,0.006737947,1,0.006737947,1,6.07E-01,0.716555195,2.300899193,1,0.355998059,30.21776511,1.227525065,0.904837418,1.278388116,3.287081207,6.685894442,0.883379841,1,1.221402758,1.209249598,0.818730753,3.39,1.227525065,0.67,0.130028711,2.339646852,25,1.83E-02,1.02672,-5.74,13,30,16.6,15.24
329,Ru,W,3,0,2,0.5,0,5,0,0,0.5375,0.93132,0.29063,-1.13E-04,0.269424087,-0.010600485,-0.64876642,0.005050505,-0.018246446,0.005501927,-0.036008402,-0.001405405,-0.036781609,1.090387802,1.234756098,0.925682697,3.471115329,1.18E-01,0.720930233,0.533136716,0.224747475,0.374753936,0.004702703,0.248275862,1.173510871,1.173510871,2.718281828,0.049787068,0.367879441,1,20.08553692,7.389056099,1,0.975309912,1,0.509156421,2.013752707,0.794438264,1.65E+00,0.980198673,0.549,1.055822411,2.718281828,11.02317638,1.024290318,1.094174284,1.23367806,0.980198673,0.835270211,0.904837418,1.138828383,0.819,8.671137658,1.8221188,36,-0.0209,1.02695,19.95,44,74,13.57,15.85
156,In,Cd,0,0,-5,0,0,2.5,0,0.03845,0.80125,-0.15804,0.489425,-0.000644056,-4.033280743,0.008098285,-0.805725653,-0.091633763,-0.036337609,-0.101439791,0.465243569,0.002651113,0.029885057,0.588068943,0.99063049,0.526601509,2.119777874,1.20E-01,0.425724638,0.663891323,0.276763764,0.469636073,0.023064687,0.214942529,1.02020134,0.913931185,1,1,1,0.006737947,1,0.006737947,1,1.012983564,0.925982447,1.066199013,1,0.338266917,2.47E+01,1.161834243,1.161834243,1.204458394,0.970445534,0.755783741,1.057597684,0.904837418,1.105170918,0.970445534,0.794533603,3.421229536,1.179393119,1.363425114,0.256660777,0.522045777,4,0.07986,1.0271,-15.24,49,48,26.15,21.58
107,Cu,Au,0,0,0,1,0,1,0,0,0.65455,1.772195,0.505275,1.13E-05,-0.376044442,-0.025711741,-1.567944739,-0.04990406,-0.114256229,-0.056067476,-0.02406576,0,0,0.621183301,0.880576377,1.202733753,2.252034674,1.31E-01,0.367311308,0.88313103,0.198262256,0.433067964,0.01,0.238095238,1.040810774,1.896480879,1,1,1,1,1,1,1,0.950373703,1,0.601036268,1.7506725,2.923641709,4.48E+00,1.82,2.01,1.421609954,5.697343423,164.0219073,1.436198942,1.197217363,1.447734615,0.718923733,1.11627807,3.63,1.858928042,1.993715533,1.377127764,1,40,-4.42E-01,1.02773,47.59,29,79,11.81,16.96
227,Ni,Fe,2,0,2,0,0,3,1.35305,0,0.775,0.655198,0.749,-2.65E-05,5.661696918,-0.006445911,-2.450213907,0.019032691,0.015218053,-0.006386984,0.008419635,-0.000549,0.019753086,3.695033187,1.269076305,0.79688546,2.063393161,1.80E-01,0.603448276,0.583492107,0.236789073,0.466324623,0.007417582,0.256790123,1.083287068,9.23E-01,1,0.135335283,1,1,7.389056099,7.389056099,4.550786158,1.051271096,1,0.951229425,1,0.366438711,1.02E+00,0.923116346,0.763379494,2.432257893,0.923116346,0.755783741,0.837779785,0.67,0.175520401,0.895834135,0.913931185,0.712,0.93239382,1.209249598,0.852143789,0.740818221,58,5.64E-03,1.02773,10.57,28,26,10.94,11.77
97,Cr,Mo,0,0,0,1,0,6,0,0,0.8333,0.71157,0.127815,-0.000113412,-0.141489476,-0.019148481,-5.100775396,-0.012406948,-0.042189007,-0.012870013,-0.097274873,-0.003333333,-0.00865239,1.408895414,1.177122282,0.44255431,8.581750786,1.69E-01,0.718405603,0.507731959,0.26261373,0.388741562,0.006666667,0.294181268,1.161834243,1.648721271,1,1,1,1,1,1,1,1,1,1,1,1.074075187,1.39E+00,0.960789439,1,1.078930206,2.013752707,6.359819523,2.279600025,1.061836547,1.138828383,0.771051586,0.941764534,1.2,1.323129812,1.45,15.18032224,1.105170918,40,0.00E+00,1.02947,33.66,24,42,12,15.58
255,Pb,In,0,0,1,0,0,4.5,0,0.07415,0.56315,0.37,0.46661,0.00066196,-0.198601957,0.005270262,0.659784196,0.066170389,0.009335979,-0.032894737,-0.0958,0.000906,0.02300885,2.704010293,0.907854743,0.710156787,2.19E+00,9.97E-02,0.432908546,0.567165133,0.289495451,0.483136889,0.021286232,0.188495575,0.961,0.57694981,1,1,1,2.718281828,1,2.718281828,1,1.085890079,1.005515153,1.509985427,0.60653066,1.027572269,1.96E-01,0.677,0.819,0.869010562,0.339595526,0.021927801,0.981179362,1.061836547,0.980198673,0.942,0.748,0.449328964,0.960789439,1.083287068,1.63231622,0.522045777,14,-0.02372,1.03041,-11.16,82,49,30.33,26.15
83,Co,Pt,-2,0,-1,0.5,0,2.5,0.77425,0,0.5764,1.39368,0.405585,-7.58E-05,-1.039414883,-0.023622094,-1.297357244,-0.053986711,-0.124679135,-0.0092622,-0.056557556,-0.00116,-0.009496676,0.990273533,1.164826286,1.199009355,2.63E+00,1.36E-01,0.592917479,0.552477779,0.205564784,0.432709938,0.006828704,0.251661918,1.105170918,1.491824698,0.367879441,7.389056099,2.718281828,1,0.135335283,0.367879441,0.212566585,0.834852681,1,0.668445775,1.791942093,4.318205835,3.74E+00,1.16,1.73,1.221879198,5.989452466,175.9148375,2.384525136,1.733253018,8.166169913,0.771051586,1.209249598,3.669296668,1.973877732,1.323129812,4.263114515,1.161834243,25,-0.05946,1.03199,40.01,27,78,11.13,15.1
386,W,Cr,-1,0,0,0.5,0,6,0,0,0.51665,0.746,0.20381,1.88E-04,0.254540306,2.02E-02,7.985406365,0.041544477,0.044205353,0.024416129,0.132,0.00433,0.068622405,1.352369999,1.199712644,0.880914826,7.139435301,0.148227308,0.709273183,0.529329609,0.248044966,0.387733389,0.006166667,0.26419626,0.795,4.97E-01,0.367879441,2.72,2.718281828,1,0.367879441,1,1,1.068974738,1,1.883816929,0.496585304,0.868993182,0.333704302,1.07,0.861,0.796156105,0.168638147,0.008915179,0.264212916,0.923116346,0.843664817,1.17,1.23,0.507,0.744531587,0.472,0.008229747,0.367879441,20,5.12E-02,1.03382,-21.73,74,24,15.85,12
298,Pt,Ru,2,0,2,1,0,3,0,0,0.625,1.59,0.384625,-0.000106277,0.485109667,7.47E-03,1.818354326,0.043650794,0.013506789,-0.014172828,-0.0229,-0.000845,0.019753086,0.713120925,1.141670991,1.089465647,2.886321376,1.14E-01,0.541917887,0.515587211,0.200396825,0.377123765,0.005827703,0.256790123,1.11,0.923116346,1,0.135,1,1,7.389056099,7.389056099,1,1.08686782,1,1.648721271,0.558053747,0.340030486,2.02E-01,0.887,0.779,0.784812848,0.323033256,0.036883167,1.52959042,0.650509095,0.142274072,0.98,1.06,0.333,0.909372934,1.63231622,2.459603111,0.740818221,60,-1.76E-02,1.0343,-7.05,78,44,15.1,13.57
279,Pd,V,7,0,7,0,0,3.5,0,0,0.8,0.5449,0.191,-8.89E-05,0.116243478,0.004111327,5.852013734,0.053058677,0.003359368,0.012165095,-0.068745492,-0.000956,0.056116723,1.837038023,1.222565915,0.519789187,6.543690103,1.64E-01,0.466809006,0.465609841,0.251248439,0.40984295,0.00692951,0.275,1.150273799,5.66E-01,7.389056099,0.000911882,1,1,1096.633158,1096.633158,1,1.491824698,1.00E+00,0.670320046,1,0.966107662,0.203782914,1.22,0.301,0.842973295,0.40656966,0.05726876,0.827786507,0.684,0.203925612,1.105170918,1.150273799,0.427,0.980198673,0.778800783,4.13712044,0.472366553,20,3.57E-02,1.03454,-2.45,46,23,14.72,13.88
38,Au,Cu,0,0,0,1,0,1,0,0,0.65455,1.77,0.505275,-1.13E-05,0.376044442,0.025711741,1.567944739,0.04990406,0.114256229,0.056067476,0.0241,0,0,0.621183301,0.880576377,1.202733753,2.252034674,1.31E-01,0.367311308,0.88313103,0.198262256,0.433067964,0.01,0.238095238,0.961,0.527292424,1,1,1,1,1,1,1,1.05E+00,1,1.663793107,0.571209064,0.342039176,0.223326601,0.549,0.497,0.703427826,0.175520401,0.006096747,0.696282368,0.835270211,0.690734331,1.39,0.896,0.275270783,0.537944438,0.501576069,0.726149037,1,46,0.63436,1.0367,-27.81,79,29,16.96,11.81
237,Ni,Ru,1,0,2,0.5,0,3,0.2977,0,0.8375,1.10177,0.28378,-0.000195121,0.09149103,-0.017715711,0.506998424,-0.005050505,-0.074838437,-0.023435027,-0.076857273,-0.002286902,0.019753086,0.909930243,1.212165736,0.751806262,3.54E+00,1.55E-01,0.560010692,0.537898016,0.224747475,0.421296378,0.006548857,0.256790123,1.246076731,1.34E+00,0.367879441,0.367879441,2.718281828,1,2.718281828,7.389056099,0.551341985,9.28E-01,1,1.077884151,1,0.895135657,5.94E-01,0.990049834,1.221402758,0.960193934,1.858928042,5.697343423,3.849718389,0.740818221,0.199887614,0.718923733,1.23367806,1.105170918,1.52959042,2.16,9.974182455,0.740818221,20,-0.04178,1.03805,28.76,28,44,10.94,13.57
321,Ru,Ni,-1,0,-2,0.5,0,3,0.2977,0,0.8375,1.10177,0.28378,1.95E-04,-0.09149103,0.017715711,-0.506998424,0.005050505,0.074838437,0.023435027,0.076857273,0.002286902,-0.019753086,0.909930243,1.212165736,0.751806262,3.54E+00,1.55E-01,0.560010692,0.537898016,0.224747475,0.421296378,0.006548857,0.256790123,0.802518798,0.748263568,2.718281828,2.718281828,0.367879441,1,0.367879441,0.135335283,1.813756302,1.077884151,1,0.927743486,1,1.117149107,1.68E+00,1.01,0.819,1.041456277,0.537944438,0.175520401,0.25975926,1.349858808,5.002811228,1.390968128,0.810584246,0.905,0.653769785,0.463,0.100258844,1.349858808,45,5.18E-02,1.03822,-16.3,44,28,13.57,10.94
103,Cr,W,1,0,0,0.5,0,6,0,0,0.51665,0.74605,0.20381,-0.00018808,-0.254540306,-0.020241851,-7.985406365,-0.041544477,-0.044205353,-0.024416129,-0.131542888,-0.004333333,-0.068622405,1.352369999,1.199712644,0.880914826,7.14E+00,1.48E-01,0.709273183,0.529329609,0.248044966,0.387733389,0.006166667,0.26419626,1.25860001,2.013752707,2.718281828,0.367879441,0.367879441,1,2.718281828,1,1,0.935475802,1,0.530837145,2.013752707,1.150757015,2.996664989,0.932,1.16,1.256035083,5.929856419,112.1682527,3.784826322,1.083287068,1.185304851,0.852143789,0.810584246,1.97,1.343126359,2.12,121.5104175,2.718281828,20,-3.88E-02,1.03987,37.35,24,74,12,15.85
142,Fe,Ru,-1,0,0,0.5,0,4,1.05535,0,0.8125,0.599808,0.72819,-0.000168598,-5.570205888,-0.0112698,2.957212331,-0.024083196,-0.09005649,-0.017048043,-0.085276907,-0.001737452,0,3.740778702,1.276422764,0.634614939,2.32E+00,1.59E-01,0.818631382,0.553208304,0.23426382,0.428905404,0.006274131,0.266666667,1.150273799,1.447734615,0.367879441,2.718281828,2.718281828,1,0.367879441,1,0.12115313,0.882496903,1,1.133148453,1,2.442797747,0.581642082,1.072508181,1.599994193,0.394774722,2.013752707,7.538324934,4.595143569,1.105170918,1.138828383,0.802518798,1.349858808,1.552707219,1.640498239,1.79,11.70481154,1,1.8,-0.04861,1.04013,19.92,26,44,11.77,13.57
63,Ca,Ba,0,0,0,0,0,0,0,0,0,0.084585,0.46,0.000103139,-33.81852462,-0.007022087,-3.410265347,-0.037878788,-0.039388595,-0.098765432,-0.017162471,0.000744417,0,23.82393525,0.774166961,0.038976073,3.110199344,1.80E-01,0.334438917,0.89031339,0.435606061,0.313639036,0.015756824,0.350877193,1.476980794,8.96E-01,1,1,1,1,1,1,1,1,1,1,1,1.127575779,4.06E-01,1.42,0.795,1.655395578,3.974901627,24.04675355,0.95218113,1.21,1.915540829,0.93239382,0.913931185,1.221402758,1.494811333,1.06,1.061836547,1,30,0.10084,1.04091,49.84,20,56,43.48,62.59
172,Lu,Tb,-9,5,-4,0,2.5,7,0,0,0.0294,0.7555,0.577185,9.73E-05,-2.031804312,-0.001785267,0.164110199,-0.020833333,-0.039666496,0.027100584,0.021179946,0.000333,0.01754386,1.874271255,0.999000999,0.464757929,1.736424288,1.17E-01,0.485004686,0.833333333,0.322916667,0.276902657,0.008166667,0.342,1.072508181,9.42E-01,1,0.367879441,1,1,0.00012341,0.018315639,1,1.07E+00,1.00E+00,0.942895329,0.99471402,2.27E+00,1,1,1.030454534,0.946911162,0.818730753,0.60653066,0.988071713,1.094174284,1.296930087,0.960789439,1,1.221402758,1.68202765,0.910282762,0.683861409,0.860707976,23,0.001,1.04292,10.09,71,65,29.5,31.14
396,Y,La,0,0,0,0,0,9,0,0,0.3333,0.4285,0.393505,0.000282359,-1.439147172,-0.003354195,-1.171797089,0.009101021,-0.01546073,0.044784346,-0.005119305,0.000333333,0.01754386,2.537755404,0.907390391,0.085850283,2.669839694,0.133577897,0.41322314,0.724980299,0.318030134,0.33240569,0.008166667,0.342105263,1.185304851,0.886920437,1,1,1,1,1,1,1,1,1,1,1,1.275068624,0.527186976,1.141108319,1.363425114,1.188521384,1.896480879,21.11534442,0.884263663,1.127496852,1,0.970445534,0.941764534,0.913931185,1.150273799,0.878095431,1.105170918,0.860707976,25,0.03322,1.04312,17.3,39,57,33.01,37.12
72,Co,Au,-3,0,-2,0.5,0,2,0.77425,0,0.5889,1.485435,0.49328,0.000182148,-1.076819895,-0.030884996,-1.806439153,-0.059247914,-0.119109655,0.071830769,0.034676759,0.002592593,-0.018315018,0.971571027,0.96403722,1.141339881,2.371281881,1.35E-01,0.609829368,0.710865742,0.202934182,0.435494677,0.008703704,0.247252747,1.105170918,1.934792334,0.367879441,20.08553692,2.718281828,1,0.049787068,0.135335283,0.212566585,0.833434637,1,0.68536756,1.7506725,5.188008994,4.88E+00,2.05,1.05,1.456126751,6.17185845,212.7249464,0.83360134,1.803988415,5.929856419,0.755783741,0.58860497,4.35,1.896480879,0.225,0.559898367,1.349858808,30,5.03E-02,1.04423,59.12,27,79,11.13,16.96
98,Cr,Ni,-3,0,-4,0.5,0,4,0.2977,0,0.81665,0.9165,0.197,0.000119988,-0.615455423,0.008074345,-7.843638369,-0.041544477,0.048879531,-0.006483029,-0.018677214,-0.000641026,-0.051593882,1.17191244,1.177122282,0.707038391,7.210319299,1.85E-01,0.548353643,0.534090909,0.248044966,0.434275831,0.008012821,0.272710521,0.860707976,1.28E+00,2.718281828,20.08553692,0.367879441,1,0.049787068,0.018315639,1.813756302,1.033860651,1,0.967248342,1,1.618209029,3.048043776,0.960789439,1.733253018,1.238944739,1.173510871,1.786038431,0.95982913,1.34,4.806648194,1.209249598,0.786627861,1.97,0.771051586,1.197217363,1.404947591,2.013752707,11,1.58E-02,1.04424,-4.8,24,28,12,10.94
