index,solution,solute,'det_sv_NdUnfilled','det_sv_NfUnfilled','det_sv_NUnfilled','AVE_sv_NsUnfilled','AVE_sv_NfUnfilled','AVE_sv_NUnfilled','AVE_sv_GSmagmom','AVE_sv_frac_pValence','AVE_sv_frac_dValence','AVE_sv_EA（wiki)','AVE_Electrochemical weight equivalent_sv','reci_det_sv_MeltingT','reci_det_sv_EA（wiki)','reci_det_sv_Volume','reci_det_Electrochemical weight equivalent_sv','reci_det_Electronegativity absolute_sv','reci_det_Radii pseudo-potential (Zunger)_sv','reci_det_sv_nw','reci_det_Energy cohesive (Brewer)_sv','reci_det_Enthalpy of vacancies (Miedema)_sv','reci_det_Nuclear charge effective (Slater)_sv','reci_ave_sv_EA（wiki)','reci_ave_sv_R_ionic(wiki)','reci_ave_sv_Ve','reci_ave_Electrochemical weight equivalent_sv','reci_ave_Charge nuclear effective (Clementi)_sv','reci_ave_Distance from valence electron (Schubert)_sv','reci_ave_Electronegativity (Martynov&Batsanov)_sv','reci_ave_Electronegativity absolute_sv','reci_ave_Radii pseudo-potential (Zunger)_sv','reci_ave_Enthalpy of vacancies (Miedema)_sv','reci_ave_Nuclear charge effective (Slater)_sv','exp_det_sv_CovalentRadius','exp_det_sv_Electronegativity（Pauling scale）','exp_det_sv_NsValence','exp_det_sv_NdValence','exp_det_sv_NsUnfilled','exp_det_sv_NpUnfilled','exp_det_sv_NdUnfilled','exp_det_sv_NUnfilled','exp_det_sv_GSmagmom','exp_det_sv_frac_sValence','exp_det_sv_frac_pValence','exp_det_sv_frac_dValence','exp_det_sv_frac_fValence','exp_det_sv_EA（wiki)','exp_det_sv_Ionic energy/ev','exp_det_sv_R_ionic(wiki)','exp_det_Phi_sv','exp_det_Electrochemical weight equivalent_sv','exp_det_Atomic electron scattering factor at 0.5_sv','exp_det_Charge nuclear effective (Clementi)_sv','exp_det_Compression modulus_sv','exp_det_Distance from core electron (Schubert)_sv','exp_det_Distance from valence electron (Schubert)_sv','exp_det_Electronegativity (Alfred-Rochow)_sv','exp_det_Electronegativity (Martynov&Batsanov)_sv','exp_det_Electronegativity absolute_sv','exp_det_Radii pseudo-potential (Zunger)_sv','exp_det_sv_nw','exp_det_Energy cohesive (Brewer)_sv','exp_det_Nuclear charge effective (Slater)_sv','cmax','MA',ev_ratio,sf,N_sv,N_so,sv_Volume,so_Volume
161,In,Tl,0,0,0,0,0,5,0,0.05695,0.5698,0.38046,0.55121,-0.000593832,0.047810579,-0.003251415,-1.106230168,-0.010080645,-0.040377585,0.089285714,0.135089497,0.000988142,0,2.628614604,0.836792942,0.720923407,1.969525616,0.0998,0.435731916,0.602606454,0.317540323,0.467616086,0.022233202,0.2,1.030454534,0.852,1,1,1,1,1,1,1,0.923393323,0.960885523,0.671124913,1.6795065,0.993103888,1.379664012,2.013752707,1,1.362879853,2.857651118,43.81604174,0.949328867,1.040810774,0.990049834,0.951229425,1.061836547,1.105170918,1.20321844,0.818730753,0.527292424,1,20,0,1.01535,10.97,49,81,26.15,28.58
96,Cr,Mn,0,0,-1,0.5,0,5.5,0.00015,0,0.7738,0.08792,0.116,0.000199612,-3.479640152,-0.001433251,-4.104731597,0,0.040614385,0.04675796,0.0986,0.002777778,-0.020729685,-0.260179924,1.191996594,0.536649582,9.08,0.193,0.772765246,0.495098039,0.268817204,0.430143258,0.009722222,0.28814262,1,0.895834135,2.718281828,1,0.367879441,1,1,0.367879441,1.000300045,1.126369918,1,0.887807801,1,0.308559681,1.949396817,0.941764534,0.818730753,1.053870945,1.040810774,1.105170918,0.271172535,0.951229425,0.93239382,1.040810774,1.040810774,1,0.802518798,0.364,0.307278739,1.284025417,10,-0.00692,0.98919,0.65,24,25,12,12.21
260,Pd,Ag,0,0,1,0.5,0,0.5,0,0,0.95455,0.933305,0.197175,0.000262732,-1.012321422,-0.009318135,4.861923311,0.000506124,0.012889366,0.182233122,0.081913642,0.003703704,-0.008818342,1.272755573,1.072528406,0.662065283,6.05,0.126,0.328663793,0.707674335,0.224972163,0.414607948,0.009259259,0.242504409,1.061836547,0.763379494,2.718281828,1,2.718281828,1,1,2.718281828,1,1.1,1,0.913109017,1,2.100824738,0.467339175,1.7506725,0.332871084,0.853431498,1.030454534,1.209249598,0.44887986,1.061836547,0.740818221,1.072508181,0.36421898,0.99,0.927743486,0.118,0.390627835,1.161834243,20,-0.972,0.97604,13.12,46,47,14.72,17.06
174,Mg,Bi,0,0,3,0,0,1.5,0,0.0517,0.1724,0.271,0.279585,0.000753461,3.561163332,-0.014783227,-5.627262351,0.092737688,0.008140289,0.016025641,-0.203536059,0.005,-0.192147034,-0.719418334,1.008745776,0.452883849,5.12,0.189,0.44,0.615324249,0.166850772,0.496680982,0.0225,0.254803676,1.07,2.033991259,1,22000,1,20.08553692,1,20.08553692,1,0.394,1.11,1.41170755,1.620605751,3.828074748,0.697,1.36,2.013752707,1.359544885,20.53231528,22697.27155,0.961750709,1.336427488,0.951229425,1.552707219,2.29331874,0.027051847,0.96753856,0.961,1.954237321,31.50039231,1,0.08646,0.81029,23.41,12,83,23.23,35.38
277,Pd,Sn,0,0,4,0,0,2,0,0.07145,0.85715,0.837105,0.291965,0.001432853,-0.879692314,-0.031768417,-0.365756469,0.007839038,0.123751628,0.311723515,0.061401929,0.012592593,-0.06992243,1.339070127,1.287341145,0.59283847,3.43,0.119,0.373641304,0.506342062,0.22863862,0.470039079,0.013703704,0.211952365,1,0.786627861,7.389056099,1,1,54.59815003,1,54.59815003,1,1.15,1.15,0.751488029,1,1.733131694,0.37,1.105170918,0.272531793,1.031578342,1.150273799,3.525421487,0.497579468,1.185304851,0.40656966,1.447734615,0.818730753,0.861,0.565525439,0.0633,0.472366553,4.953032424,26,-5.81,0.67653,27.08,46,50,14.72,27.65
292,Pt,Mo,4,0,4,1,0,4,0,0,0.60415,1.44,0.336,-0.000145,0.867584585,-0.002040313,4.054218875,0.077838828,-0.002723312,0.002875216,-0.0246,-0.00125,0.042941492,0.904358383,1.134324532,0.987252086,4.00425365,0.118,0.496786741,0.519512063,0.217,0.369008715,0.005625,0.268,1.2,0.886920437,1,0.0183,1,1,54.59815003,54.59815003,1,1.133148453,1,1.581383347,0.558053747,0.252132635,0.155,0.896,0.368,0.711784558,0.298197279,0.023052063,0.943649947,0.698,0.168638147,0.869,1.03,0.183,1.02020134,0.914,2.664456242,0.548811636,38,-0.00375,0.96386,-0.55,78,42,15.1,15.58
39,Au,Fe,4,0,3,0.5,0,2.5,1.05535,0,0.575,1.23,0.937,-0.000195577,6.092720567,0.025999503,-0.629776097,0.072995193,0.0979938,-0.078217753,-0.0288,-0.00286,0.028571429,3.479521363,0.997792494,1.076875371,1.15,0.138,0.602267359,0.719569265,0.209807822,0.424936749,0.008571429,0.252,0.961,0.491644197,2.718281828,0.0183,0.367879441,1,54.59815003,20.08553692,8.254017075,1.23367806,1,1.419067549,0.571209064,0.115859851,0.266308465,0.468,0.803,1.668191324,0.15567263,0.004046107,0.95218113,0.566,0.172044864,1.25,1.62,0.180865793,0.57694981,5.37,1.599994193,0.637628152,16,-0.30837,1.15463,-19.87,79,26,16.96,11.77
271,Pd,Nb,6,0,7,0.5,0,3.5,0,0,0.9,0.73977,0.234,-0.000183395,-0.688879223,-0.01231743,1.575503304,0.025280899,-0.045844425,0.012165095,-0.124969012,-0.002002002,0.056116723,1.434476673,1.266326856,0.478717295,4.405434887,0.138,0.441964286,0.486690034,0.237359551,0.385241053,0.006406406,0.275,1.284025417,0.548811636,2.718281828,0.002478752,2.718281828,1,403.4287935,1096.633158,1,1.221402758,1,0.819,1,1.426551509,0.206377142,1.138828383,0.246596964,0.919559985,0.835270211,0.319819022,0.899424648,0.748,0.234570288,0.886920437,0.951229425,0.638,1.363425114,0.779,39.64639407,0.472366553,12,-0.119,0.86781,6,46,41,14.72,17.98
388,W,Nb,0,0,1,0.5,0,6.5,0,0,0.5,0.867,0.255175,9.30E-05,-0.135062784,-0.00747413,2.046454421,0.022727273,-0.003311872,0.058123306,0.0197,0.00141,0.073145246,1.157568453,1.206395349,0.769958208,4.169959329,0.125,0.619047619,0.525635028,0.238636364,0.363974777,0.004702703,0.26645768,1.02,0.467666427,0.367879441,1,2.718281828,1,1,2.718281828,1,1.105170918,1,1.8221188,0.496585304,1.11,0.331161204,1.06,0.472,0.882293952,0.329558961,0.042852127,0.216535667,1.030454534,1.284025417,0.844,1.27,0.670320046,1.025315121,0.219,0.264477261,0.349937749,25,-0.20505,0.94615,7.33,74,41,15.85,17.98
344,Ta,Mo,-2,0,-1,0.5,0,6.5,0,0,0.4956,0.535,0.27034,4.14E-05,-1.757824556,0.008660144,3.363842815,0.013101254,0.00922412,-0.050766702,0.0232,0.000556,-0.013175231,2.217062954,1.183804987,0.720041677,4.349441681,0.124,0.6365834,0.515463918,0.249859629,0.363034999,0.004722222,0.296442688,0.852,1.93,0.367879441,7.39,2.718281828,1,0.135335283,0.367879441,1,1.063324159,1,1.964818746,0.478643125,1.528520081,0.633072709,0.97,1.82,0.811330327,0.349937749,0.078081666,2.0647311,0.951229425,0.786627861,0.97,1,0.811,0.93239382,3.39,0.2780373,1.161834243,35,0.187,0.96454,-16.56,73,42,18.01,15.58
240,Ni,Ti,6,0,6,0,0,5,0.2977,0,0.65,0.61635,0.21409,-6.35E-05,12.37383486,-0.034750454,4.770166981,0.062582345,-0.071118697,0.098333121,-0.019039658,-0.00103,0.070546737,7.05110216,1.102409639,0.570352839,5.673583606,0.191,0.448656887,0.552908113,0.2585639,0.423156248,0.007179487,0.282,1.433329415,0.691,1,0.002478752,1,1,403.4287935,403.4287935,0.551341985,1.349858808,1,0.740818221,1,0.339045826,0.3489244,1.185304851,0.246596964,0.835270211,0.778800783,0.410655753,0.445303147,0.802518798,0.336216494,0.650509095,1.105170918,0.387,1.491824698,0.157237166,1.506817785,0.40656966,9,-2.09,0.80225,29.43,28,22,10.94,17.65
164,MM,Mo,2,0,3,0.5,0,4.5,0,0,0.5688,1.16,0.333,-1.98E-05,0.698911626,-0.006536505,4.032402548,0.071225071,-0.012870445,0.017048043,0.00254,-0.000263,0.033444816,0.988694863,1.212165736,1.005853376,4.02,0.119,0.74569156,0.525111638,0.220797721,0.374082281,0.005131579,0.273,1.14,0.961,0.367879441,0.135,2.718281828,1,7.389056099,20.08553692,1,1.08,1,1.697234225,0.544057685,0.441728429,0.153420924,1.01,0.407,0.715724473,0.310366941,0.02759833,0.438234992,1.12,1.246076731,0.779,1.07,0.223,1.096364822,0.559898367,0.886920437,0.637628152,18,-0.0615,0.96638,6.48,77,42,14.14,15.58
110,Cu,Co,3,0,2,0.5,0,2,0.77425,0,0.84345,0.94902,0.317385,-0.000170891,0.700775452,0.005173255,0.238494414,0.009343854,0.004853427,-0.127898245,-0.058742518,-0.002592593,0.018315018,1.159593248,1.182361942,0.870017029,3.15525425,0.175,0.634674923,0.753660637,0.227886213,0.492622792,0.008703704,0.247252747,0.941764534,0.980198673,2.718281828,0.049787068,0.367879441,1,20.08553692,7.389056099,4.704408275,1.140309823,1,0.876954649,1,0.563538289,0.917,0.886920437,1.915540829,0.976295473,0.923116346,0.771051586,1.722884636,0.66365025,0.244143283,0.951229425,1.896480879,0.835,0.980198673,8.85,2.459603111,0.740818221,15,0.213,1.02099,-3.78,29,27,11.81,11.13
201,Mo,Hf,3,0,2,0.5,0,7,0,0,0.4722,0.46265,0.314245,5.37E-05,4.279826852,-0.019058499,-3.870088801,0.006747638,-0.024004447,0.147688672,0.008651937,0.000556,0.027605245,3.478064102,1.190644933,0.598691861,4.1,0.126,0.6084232,0.5467493,0.259784076,0.355644835,0.005277778,0.303657695,1.23367806,0.423,2.718281828,0.049787068,0.367879441,1,20.08553692,7.389056099,1,0.945917427,1,0.485682578,2.176678302,0.565921445,0.765,1.02020134,0.349937749,1.345667268,2.773194764,8.846306259,0.194952371,1.072508181,1.521961556,0.93239382,0.810584246,0.904837418,1.209249598,0.0821,0.683861409,0.740818221,20,-1.6367,0.88425,25.77,42,72,15.58,22.16
80,Co,Ni,-1,0,-1,0,0,2.5,1.07195,0,0.7889,0.90971,0.30474,1.31E-05,-0.645796246,0.001560419,0.013998658,-0.005285412,-0.036333909,0,-0.002565208,0.000285,-0.009496676,1.187082851,1.235321031,0.86134997,3.281500786,0.177,0.611010284,0.574788584,0.229915433,0.476882551,0.007549858,0.251661918,0.980198673,1.03,1,2.718281828,1,1,0.367879441,0.367879441,0.385543983,0.978044607,1,1.022448254,1,1.640334197,1.27,1.040810774,1.105170918,0.998700845,1.040810774,1.138828383,0.947432107,1.521961556,5.812437394,1.051271096,1.040810774,1.11,1.173510871,1,1.051271096,1.161834243,100,0,0.99977,-1.73,27,28,11.13,10.94
113,Cu,Ga,0,0,4,0.5,0,3,0,0.03845,0.83915,0.83289,0.285105,0.002564809,1.516375873,-0.033627553,1.116299563,0.089285714,0.099774423,0.129979036,0.069338935,0.010833333,-0.038095238,1.567393459,1.207345286,0.797508068,3.594156825,0.16600229,0.446078431,0.75708061,0.267857143,0.54008329,0.015416667,0.219047619,0.904837418,0.913931185,2.718281828,1,0.367879441,148.4131591,1,54.59815003,1,1.064920342,1.079934078,0.869445176,1,0.446739334,0.177802837,0.860707976,0.70468809,0.915257347,1.083287068,1.462284589,0.44887986,1.296930087,0.57694981,1.072508181,1.858928042,0.278,0.708220353,0.395,0.506616992,2.225540928,20,-0.595,0.74821,24.11,29,31,11.81,19.59
334,Sc,Y,0,0,0,0,0,9,0,0,0.3333,0.2475,0.23147,4.60E-06,-2.061819946,-0.012422937,-3.163158995,0.014078426,-0.023500309,0.077166873,-0.027577304,-0.000696,0,4.288238963,1.045740982,0.109515998,4.837317736,0.188,0.432855914,0.687943262,0.306440411,0.351886209,0.008347826,0.333333333,1.221402758,0.869,1,1,1,1,1,1,1,1,1,1,1,1.126369918,0.708645413,1.167657961,0.677056874,1.163415412,2.054433211,5.103874719,0.93332668,1.127496852,1.23367806,0.913931185,0.913931185,0.861,1.209249598,0.755783741,1.599994193,1,22,-94.8,1.012,42.7,21,39,23.41,33.01
45,Au,Li,0,0,0,1,0,1,0,0,0.2,1.46,0.377,0.00145639,1.18483361,-0.012687391,12.43627585,0.158915688,0.245178163,0.76201023,0.351,0.015,0.531135531,1.025577885,0.886681383,0.760165738,7.686200229,0.436328839,0.33463157,0.975723623,0.252768069,0.498528931,0.0175,0.504,0.923,0.210136071,1,4.54E-05,1,1,1,1,1,2.611696473,1,0.67,0.571209064,0.184416038,0.0216,0.543,0.1,0.544,0.044600955,6.38E-05,0.199,1.57,1.15,0.638,0.748,0.0633,0.349937749,0.0556,0.113041531,0.055,15,-10.1,0.63382,-19.24,79,3,16.96,21.61
189,Mn,Cr,0,0,1,0.5,0,5.5,0.00015,0,0.7738,0.08792,0.116,-0.000199612,3.479640152,0.001433251,4.104731597,0,-0.040614385,-0.04675796,-0.0986,-0.002777778,0.020729685,-0.260179924,1.191996594,0.536649582,9.08,0.193,0.772765246,0.495098039,0.268817204,0.430143258,0.009722222,0.28814262,1,1.11627807,0.367879441,1,2.718281828,1,1,2.718281828,0.999700045,0.887807801,1,1.126369918,1,3.240864127,0.51297919,1.061836547,1.221402758,0.948882787,0.960789439,0.904837418,3.687689094,1.051271096,1.072508181,0.960789439,0.960789439,1,1.246076731,2.75,3.254374203,0.778800783,8,0.00704,0.96886,-4.78,25,24,12.21,12
215,Nb,Mo,-1,0,-1,1,0,6.5,0,0,0.81665,0.83235,0.17918,-1.83E-05,0.248113615,0.0085675,0.838176549,0.006410256,0.005328218,-0.046577189,0.01452717,-0.000405,-0.013175231,1.214093869,1.183804987,0.331597691,5.61,0.146,0.628180039,0.504,0.253205128,0.36498295,0.005202703,0.296442688,0.904837418,1.7506725,1,2.718281828,1,1,0.367879441,0.367879441,1,0.967248342,1,1.033860651,1,0.843580454,1.395956719,0.970445534,1.8221188,0.973594876,1.030454534,1.323129812,2.78152684,0.951229425,0.748263568,1.072508181,0.913931185,0.905,0.960789439,3.126768365,0.472366553,1.161834243,30,0.17,0.9642,-16.45,41,42,17.98,15.58
31,As,Sb,0,0,0,0,0,3,0,0.2,0.6667,0.9261005,0.202445,0.000189033,-0.28780056,-0.013312673,-2.592907384,0.017506322,-0.140141543,0.099206349,0.025798526,0.005,0,1.098644452,1.25,0.596534197,5.26,0.117,0.501375344,0.453909177,0.197432406,0.636643009,0.0225,0.158730159,1.221402758,0.878095431,1,1,1,1,1,1,1,1,1,1,1,1.274559973,0.307,1.197217363,0.670320046,1.104960956,1.934792334,12.67967097,0.989060279,1.185304851,1.336427488,0.683861409,0.878095431,0.637628152,1.419067549,0.835,0.810584246,1,10,-0.25208,0.75953,6.49,33,51,21.54,30.2
180,Mg,Li,0,0,1,0.5,0,0.5,0,0,0,0.1090245,0.098965,0.001120725,4.11799469,0.00322709,5.968460049,0.211743986,0.128507175,0.395408163,-0.048754723,0.005,0.418353576,-0.441002655,1.136950904,0.066185219,10.92010813,0.542,0.380789997,0.937234945,0.226353921,0.556864425,0.0225,0.56,0.878095431,0.718923733,0.367879441,1,2.718281828,1,1,2.718281828,1,1,1,1,1,2.767789535,0.104923895,1.040810774,0.548811636,0.947346841,0.812207037,0.131335521,0.788202691,1.934792334,2.13827622,0.771051586,0.66365025,0.00504,0.65704682,0.538,1.127496852,0.212247974,5.8,0.401,0.94027,-12.53,12,3,23.23,21.61
275,Pd,Rh,2,0,3,0.5,0,1.5,0,0,0.94445,0.852515,0.271515,-0.000100004,-0.90394144,0.004686859,0.133113809,0.007839038,-0.011337868,-0.031106036,-0.083156365,-0.001346801,0.009496676,1.326945564,1.306049519,0.666471299,3.68,0.129220536,0.559475806,0.491640897,0.22863862,0.402494331,0.006734007,0.251661918,1.030454534,1.083287068,2.718281828,0.135335283,2.718281828,1,7.389056099,20.08553692,1,1.12,1,0.89484926,1,1.787378462,0.415613308,1.077884151,0.951229425,0.990237961,0.960789439,0.818730753,2.449784349,0.631283646,0.140858421,1.105170918,0.913931185,0.860707976,1.072508181,2.2,6.423736771,0.860707976,26,-0.00449,1.01586,-4.97,46,45,14.72,13.77
286,Pt,Co,2,0,1,0.5,0,2.5,0.77425,0,0.5764,1.39,0.405585,7.58E-05,1.039414883,0.023622094,1.297357244,0.053986711,0.124679135,0.0092622,0.0566,0.00116,0.009496676,0.990273533,1.164826286,1.199009355,2.625822835,0.136,0.592917479,0.552477779,0.205564784,0.432709938,0.006828704,0.251661918,0.905,0.670320046,2.718281828,0.135,0.367879441,1,7.389056099,2.718281828,4.704408275,1.197816121,1,1.49600766,0.558053747,0.231577659,0.267,0.861,0.577,0.81841151,0.16696017,0.005684569,0.41937071,0.57694981,0.122456428,1.3,0.827,0.273,0.506616992,0.756,0.234570288,0.860707976,22,0.0807,1.10367,-18.65,78,27,15.1,11.13
79,Co,Mo,2,0,3,0.5,0,4.5,0.77425,0,0.80555,0.70478,0.235595,-0.000220307,-0.171830298,-0.025662407,2.756861631,0.023852117,-0.127402446,-0.006386984,-0.081162867,-0.002407407,0.033444816,1.424065825,1.235321031,0.596865889,4.65,0.161,0.781062245,0.548429633,0.244484198,0.431348282,0.006203704,0.273132664,1.323129812,1.323129812,0.367879441,0.135335283,2.718281828,1,7.389056099,20.08553692,0.212566585,0.946012024,1,1.057069017,1,1.088760616,0.578469185,1.040810774,0.637628152,0.869714745,1.786038431,4.055199967,2.250157019,1.209249598,1.377127764,0.670320046,1.246076731,0.67,2.013752707,1.21,11.35888208,0.637628152,18,0.0361,0.92469,29.44,27,42,11.13,15.58
287,Pt,Cr,4,0,4,1,0,4,0,0,0.60415,1.4,0.298,-3.11E-05,1.009074061,0.017108168,9.154994271,0.090245776,0.039465695,0.015745229,0.0727,0.00208,0.051593882,0.975103121,1.106627537,1.044697776,6.554641348,0.144,0.530260837,0.511780105,0.223694316,0.390103218,0.007291667,0.273,1.03,0.538,1,0.0183,1,1,54.59815003,54.59815003,1,1.133148453,1,1.581383347,0.558053747,0.234743934,0.111670802,0.932,0.368,0.659713255,0.148080387,0.003624641,0.413954175,0.657,0.148080387,1.13,1.09,0.153,0.771051586,0.631,0.175520401,0.496585304,44,0.177,1.05499,-16.16,78,24,15.1,12
379,V,Al,-7,0,-2,0,0,6,0,0.16665,0.3,0.480245,0.0994,0.000613,0.415216136,-0.011805146,1.264523726,0.031819745,0.185492292,0.143613001,0.106661334,0.009421403,-0.017316017,2.10276783,1.278375149,0.270476774,10.1,0.223,0.559315225,0.530103274,0.29368765,0.50426878,0.011162314,0.294,0.726149037,0.98,1,0.049787068,1,148.4131591,0.000911882,0.135335283,1,1.305648693,1.395565905,0.548811636,1,0.909527541,0.467465374,0.775,0.951,0.987637057,0.40656966,0.402524224,0.4077912,1.48,1.491824698,1.02020134,0.559898367,0.691,0.470010615,0.181,0.146606962,1.221402758,50,-0.0424,0.91006,8.84,23,13,13.88,16.6
256,Pb,Na,0,0,-3,0.5,0,2.5,0,0.0357,0.17855,0.452,0.388,0.001031389,-0.978247303,-0.0076542,2.33335851,0.094466937,-0.101110409,0.561617458,0.408,0.0104,0.277554304,2.31418762,0.806974332,0.47424924,3.029535759,0.24,0.35,0.822,0.303643725,0.427913695,0.026,0.316,1.22,0.247,0.368,4.54E-05,2.72,0.018315639,1,0.0498,1,2.53,0.931,0.699702524,0.60653066,1.210707622,0.103,0.844,0.247,0.742,0.049687594,5.66E-05,0.696,0.698,4.1,0.583,0.357,0.35,1.7506725,0.497,0.398519041,0.0317,9,-3.42,0.74873,-2.49,82,11,30.33,39.5
247,Os,Ru,-1,0,0,0.5,0,4,0,0,0.57385,1.06,0.37979,8.11E-05,0.027859837,0.002212339,1.779816533,0.01814059,0.006518669,0.005154254,0.026,0.000644,0,0.94174584,1.259106747,1.081042658,2.905590272,0.116,0.769276289,0.524077377,0.213,0.380617825,0.005083655,0.266666667,1.02,1,0.367879441,2.72,2.718281828,1,0.367879441,1,1,1.03468807,1,1.826314497,0.529194098,0.969068479,0.34,1.05,1,0.7924388,0.34645581,0.056698927,0.37832563,1.02020134,0.980198673,0.905,1.13,0.670320046,0.955997482,0.819,0.239308922,1,50,1.31E-14,1.00528,-2.49,76,44,13.99,13.57
181,Mg,Pb,0,0,4,0,0,2,0,0.0357,0.17855,-0.0216,0.33141,0.00058155,5.303311271,-0.010077127,-6.073021601,0.135928329,-0.014141938,0.032894737,-0.169640818,0.000833,-0.173886043,0.151655636,0.957335198,0.504638795,4.899367305,0.192,0.433,0.642096056,0.188446092,0.485539868,0.020416667,0.263934172,1.05,2.773194764,1,22000,1,54.59815003,1,54.59815003,1,0.395,1.074010744,1.429178781,1.648721271,2.131276295,0.795,1.6,1.915540829,1.508023722,19.92549365,7942.632116,1.078962574,1.404947591,1.02020134,1.377127764,1.840431399,0.01227734,1.061836547,0.923116346,1.68202765,16.44464677,7,0.11503,0.87398,14.11,12,82,23.23,30.33
216,Nb,Re,-1,0,-2,0.5,0,6,0,0,0.51905,0.488898,0.234185,-7.45E-05,15.46735085,0.012409858,-1.567502191,-0.001243781,0.010815488,-0.068779487,-0.007567395,-0.00106,-0.025252525,8.823712484,1.230745998,0.853329096,4.409435444,0.124,0.653361345,0.489023865,0.249378109,0.367726584,0.004876616,0.29040404,0.878095431,1.35,2.718281828,2.718281828,0.367879441,1,0.367879441,0.135335283,1,0.901,1,0.570124797,1.947798967,0.424431777,2.93,0.913931185,3.15819291,1.086813478,3.126768365,30.56941502,7.52326335,0.886920437,0.677056874,1.25860001,1.030454534,1.02,0.923116346,6.82,1.584073985,1.349858808,20,0.717,0.91282,-25.37,41,75,17.98,14.7
171,Lu,Gd,0,7,7,0,3.5,12.5,0,0,0.0794,0.2415,0.573125,0.000113988,4.409096663,-0.003686825,0.191364398,-0.03030303,-0.040981429,0.041411542,0.015812259,0.000333333,0.01754386,5.094721742,0.963322392,0.439193679,1.75,0.118,0.482957184,0.871212121,0.318181818,0.27624519,0.008166667,0.342,1.094174284,0.932,1,1,1,1,1,1096.633158,1,1.085890079,1,1.042060497,0.883821641,0.811395236,2.063079976,1.080042076,1.25860001,0.939253376,0.794533603,0.559898367,0.972388367,1.105170918,1.323129812,0.970445534,0.904837418,1.35,1.716006862,0.869358235,0.748263568,0.860707976,20,0.0239,1.01628,14.03,71,64,29.5,33.1
154,Ge,Sn,0,0,0,0,0,4,0,0.1429,0.7143,1.1723732,0.247795,0.001154393,0.087981051,-0.008003246,-2.064959665,0.015166835,-0.109110747,0.137210731,0.058731078,0.001818182,0,0.855233444,1.177122282,0.562352382,4.284406599,0.128691368,0.468647586,0.517213728,0.224974722,0.586470267,0.019090909,0.17699115,1.209249598,0.951229425,1,1,1,1,1,1,1,1,1,1,1,0.886382771,0.573785297,0.960789439,0.670320046,1.126854362,1.954237321,10.17567431,1.402140503,1.209249598,1.363425114,0.740818221,0.895834135,0.740818221,1.377127764,0.511708578,0.491644197,1,1,-0.26168,1.22436,49.53,32,50,22.64,27.65
134,Fe,Cr,1,0,2,0.5,0,5,1.05535,0,0.79165,0.414538,0.64137,-9.35E-05,-5.046241495,-0.001628434,10.29385228,0.022511786,-0.064097584,0.012870013,0.010257579,0.00119,0.031840796,4.002760899,1.24137931,0.589847069,5.99,0.19,0.806974332,0.549401198,0.257561312,0.441884857,0.007738095,0.282587065,1.072508181,0.843664817,0.367879441,0.367879441,2.718281828,1,2.718281828,7.389056099,0.12115313,0.920075083,1,1.08686782,1,1.686413357,0.321,1.127496852,0.755783741,0.331847418,0.923116346,0.740818221,1.243587068,1.11627807,1.185304851,0.923116346,1.390968128,0.711770323,1.390968128,0.691,0.835270211,0.670320046,9,-0.00314,1.0236,4.36,26,24,11.77,12
231,Ni,Mn,3,0,3,0,0,3.5,0.29785,0,0.75715,0.32858,0.223195,7.96E-05,-2.864184728,-0.009507596,3.738906772,0.041544477,-0.008265146,0.053240989,0.117240528,0.00342,0.030864198,-0.567907636,1.219693589,0.743687974,5.157953501,0.183167969,0.56923919,0.529188948,0.248044966,0.454583023,0.009401709,0.262345679,1.161834243,0.697676326,1,0.049787068,1,1,20.08553692,20.08553692,0.551507412,1.089479435,1,0.917869551,1,0.190679742,0.64,0.980198673,0.472366553,0.850619816,0.886920437,0.618783392,0.282521677,0.711770323,0.193980042,0.860707976,1.323129812,0.507,1.040810774,0.304,0.218711887,0.637628152,25,-0.182,1.10386,23.2,28,25,10.94,12.21
320,Ru,Nb,3,0,3,1,0,5.5,0,0,0.8375,0.98189,0.228015,-1.99E-05,0.134361303,-0.018074615,1.397688001,0.027777778,-0.021558319,0.063625233,-0.016267556,0,0.036363636,1.02285641,1.191151446,0.433811252,4.49,0.142,0.673311185,0.500112525,0.236111111,0.373098,0.005405405,0.284848485,1.197217363,0.548811636,1,0.049787068,1,1,20.08553692,20.08553692,1,1.077884151,1,0.927743486,1,0.878991545,0.547906844,1.040810774,0.259240261,0.931545727,0.895834135,0.472366553,0.221795388,1.127496852,1.584073985,0.826959134,1.061836547,0.607,1.167657961,0.179066148,2.29331874,0.637628152,2.4,-0.862,0.85428,13.19,44,41,13.57,17.98
252,Pb,Ca,0,0,-4,0,0,2,0,0.0357,0.17855,0.191,0.37224,-0.000768113,37.92988628,-0.009971576,2.952475513,0.198135198,-0.145135566,0.675438596,0.0509,-0.00545,0.173886043,21.76825441,0.814536341,0.484590092,3.339094261,0.154319846,0.400702427,0.687767094,0.355477855,0.405901116,0.0181,0.264,1.35,0.264477261,1,4.54E-05,1,0.018315639,1,0.018315639,1,2.53,0.931,0.699702524,0.60653066,0.717364643,0.271579599,0.827,0.212,0.719542274,0.11,0.00037447,0.757296822,0.835270211,1.46,0.6,0.472,0.183,2.484322533,0.463013068,0.826959134,0.0608,1,-5.73,0.64329,-7.78,82,20,30.33,43.48
